Arithmancy,Astronomy,Herbology,Defense Against the Dark Arts,Divination,Muggle Studies,Ancient Runes,History of Magic,Transfiguration,Potions,Care of Magical Creatures,Charms,Flying,School
61337.000000,-584.647962,4.349408,5.846480,4.538000,645.585377,569.415560,6.486625,1051.921886,5.782638,-0.906531,-231.083520,-65.110000,Ravenclaw
8293.000000,-300.070012,7.809491,3.000700,5.385000,387.960728,555.765068,6.972544,1077.178480,10.989026,0.396915,-227.863820,23.510000,Ravenclaw
48872.000000,449.872859,4.680709,-4.498729,4.423000,-455.524654,373.393209,7.887535,1048.465807,5.960426,0.776284,-243.782930,-48.940000,Hufflepuff
39887.000000,542.161579,-5.519751,-5.421616,4.583000,-618.923707,579.541849,-5.110192,938.783542,2.759284,-1.814790,-254.136930,209.090000,Gryffindor
44348.000000,-493.883898,4.031818,4.938839,5.164000,469.837063,582.246167,4.794499,1059.369844,7.293924,-0.131748,-231.290020,-16.270000,Ravenclaw
34812.000000,646.616935,3.575001,-6.466169,6.171000,-374.587304,383.492674,5.891523,1043.739051,5.405200,-1.066662,-244.384150,-12.890000,Hufflepuff
56510.000000,-484.640274,-5.603982,4.846403,-7.789000,-514.470147,366.706247,3.977595,1066.762720,9.651714,-1.064501,-253.584950,-85.860000,Slytherin
58642.000000,-439.393049,-4.475766,4.393930,-5.076000,-362.893733,442.451180,3.226067,1037.671868,8.370442,-1.492404,-250.617600,-36.150000,Ravenclaw
51745.000000,-535.211060,2.996279,5.352111,5.171000,607.303460,598.498109,5.700295,1055.219436,7.595966,0.175477,-231.191430,-40.320000,Ravenclaw
45826.000000,532.851736,7.222445,-5.328517,4.882000,-313.809652,352.545925,5.893877,1035.658629,2.018091,1.309924,-243.257350,-15.200000,Hufflepuff
23903.000000,-653.946091,3.827125,6.539461,3.851000,676.270670,620.727066,4.803185,1080.467376,11.133732,0.119130,-228.556240,3.070000,Ravenclaw
42907.000000,-568.839699,-1.010892,5.688397,-5.009000,-529.136268,413.130098,2.239366,1043.390838,6.931681,-0.770499,-247.539320,2.070000,Slytherin
59657.000000,-437.762337,-4.586522,4.377623,-5.463000,-591.309426,387.806637,2.478164,1074.648369,8.643580,0.829166,-251.994810,-68.870000,Slytherin
39994.000000,628.366285,5.272245,-6.283663,6.558000,-227.366457,395.153734,5.984384,1025.991576,3.377847,-1.623297,-242.941170,-2.040000,Hufflepuff
21541.000000,-399.350540,2.516818,3.993505,5.193000,453.607220,655.254913,4.401323,1067.058264,12.830186,0.523474,-230.710820,43.710000,Ravenclaw
73176.000000,-566.145043,3.627426,5.661450,5.236000,711.057791,617.941640,4.969692,1049.293420,5.492643,-0.577531,-231.544830,-51.570000,Ravenclaw
65671.000000,-440.338760,6.311157,4.403388,6.853000,646.528726,627.451156,3.221958,1056.024660,4.614669,-0.981878,-229.776040,-4.980000,Ravenclaw
28514.000000,-510.049312,3.612721,5.100493,5.127000,611.650933,613.227098,6.215083,1076.948894,11.375592,0.723369,-228.970110,-16.110000,Ravenclaw
63060.000000,-491.458653,-5.731569,4.914587,-4.648000,-486.444933,400.114026,3.916938,1056.516609,8.236120,-0.098988,-251.195200,-88.790000,Slytherin
44716.000000,-546.012495,6.949797,5.460125,4.095000,345.140822,569.851537,5.478325,1040.085626,6.052383,0.380434,-230.487340,11.960000,Ravenclaw
66836.000000,342.129139,-4.014075,-3.421291,4.977000,-760.454819,615.712611,-6.924724,952.696815,1.194988,0.442322,-252.999650,204.560000,Gryffindor
62124.000000,-539.004914,4.711870,5.390049,4.515000,590.835787,588.489376,3.818198,1037.080856,3.968285,-1.473924,-232.358800,-13.230000,Ravenclaw
19230.000000,-380.471272,7.357803,3.804713,4.969000,537.561996,552.752823,5.600739,1065.913824,8.085474,0.739965,-228.778120,16.100000,Ravenclaw
43551.000000,717.557181,5.872996,-7.175572,4.278000,-742.070922,410.124619,1.843918,1064.751385,6.082784,-0.676850,-247.090870,60.050000,Hufflepuff
48581.000000,596.911024,4.892875,-5.969110,3.498000,-638.894482,409.652628,1.526290,1061.631331,5.260176,0.835600,-247.509710,44.730000,Hufflepuff
39281.000000,-379.249758,5.949923,3.792498,4.743000,744.616133,587.310599,5.296032,1066.120089,7.875991,0.116630,-230.080380,-10.190000,Ravenclaw
27161.000000,-338.316826,6.652670,3.383168,5.336000,577.905195,572.175607,3.159783,1050.050217,5.689661,-0.997752,-230.484080,42.950000,Ravenclaw
47924.000000,-341.941008,4.230245,3.419410,6.884000,306.329952,618.499281,3.292719,1052.344963,7.145534,1.048844,-231.820940,24.210000,Gryffindor
37022.000000,616.987934,7.469537,-6.169879,3.447000,-304.539700,351.031247,4.438296,1034.132285,2.352876,-0.512583,-244.958140,23.380000,Hufflepuff
37542.000000,654.365220,-8.265148,-6.543652,2.084000,-649.499711,552.998998,-3.468531,915.586173,4.072177,-0.477925,-258.831540,199.350000,Gryffindor
29842.000000,-424.396719,5.062320,4.243967,4.669000,211.627190,595.942973,4.935981,1047.109354,9.197590,0.158787,-231.388080,42.390000,Ravenclaw
70141.000000,-502.201307,6.054145,5.022013,5.874000,554.221091,590.217521,4.549141,1031.556183,2.861398,-0.161746,-231.137510,-20.850000,Ravenclaw
72445.000000,-713.609085,3.586519,7.136091,3.769000,605.992326,563.103903,3.802714,1044.792243,2.722837,-0.026678,-232.959970,-57.270000,Ravenclaw
63213.000000,-450.367047,-5.678248,4.503670,-6.846000,-530.363845,378.326006,4.542627,1058.128111,9.264960,-0.856619,-253.384600,-91.760000,Slytherin
67601.000000,-480.975083,-8.713620,4.809751,-5.574000,-548.641489,356.286317,6.435643,1070.959224,10.262400,-0.812669,-253.717530,-162.550000,Slytherin
62686.000000,417.037918,3.649544,-4.170379,5.082000,-587.151408,408.848920,5.220922,1060.660148,5.596505,-0.840771,-244.953870,-37.390000,Hufflepuff
31884.000000,-541.815429,3.663288,5.418154,4.164000,431.359549,561.351856,4.696052,1070.685389,8.433526,-0.208167,-231.418790,-14.010000,Ravenclaw
67762.000000,460.991565,-3.106416,-4.609916,7.118000,-355.002771,619.684719,-6.192452,950.726573,-0.492502,0.637068,-250.562860,180.110000,Gryffindor
63271.000000,-586.141779,7.379970,5.861418,5.132000,486.853577,603.596888,6.801746,1051.967702,6.684760,-0.732581,-228.646930,-29.090000,Ravenclaw
45029.000000,-562.431229,-6.684970,5.624312,-4.466000,-642.160818,378.016063,7.129460,1063.267752,11.590121,0.774859,-249.471780,-113.880000,Slytherin
39664.000000,584.357478,5.307487,-5.843575,5.565000,-483.694428,453.330486,6.639799,1037.530461,8.165046,-2.665338,-242.675280,28.230000,Hufflepuff
31603.000000,559.340678,8.270782,-5.593407,4.593000,-351.739643,385.417985,5.102504,1027.029157,3.338220,1.141957,-242.312300,45.170000,Hufflepuff
39477.000000,-473.774077,-3.017913,4.737741,-6.782000,-553.094171,393.787764,-0.357684,1094.460614,9.453045,0.450043,-251.099790,-10.720000,Slytherin
54596.000000,463.869575,-4.899588,-4.638696,5.095000,-505.508476,572.382051,-5.783725,948.581468,0.552656,0.824020,-253.436450,178.030000,Gryffindor
45055.000000,-324.649489,5.017048,3.246495,6.847000,525.073793,596.488829,5.305813,1069.038389,8.060114,0.245330,-230.136800,-18.460000,Ravenclaw
55550.000000,-294.381171,5.803758,2.943812,7.714000,486.268527,642.599158,3.985552,1054.045535,7.014180,-1.423479,-229.991040,17.150000,Ravenclaw
60978.000000,-536.725271,6.082425,5.367253,4.528000,498.426738,615.335068,7.187735,1059.354331,8.850284,-0.392392,-229.736030,-33.120000,Ravenclaw
57294.000000,-388.890553,-3.514746,3.888906,-4.612000,-343.548756,458.380716,2.508118,1033.873146,8.002628,0.489321,-250.056550,-11.450000,Slytherin
68802.000000,423.533304,3.087644,-4.235333,4.515000,-457.816376,451.013269,1.976565,1051.808237,4.194866,0.207695,-246.529920,5.480000,Hufflepuff
29614.000000,-643.847283,-4.325073,6.438473,-2.827000,-467.356893,403.937333,5.692154,1047.296153,9.414722,-1.146718,-245.204870,-60.160000,Slytherin
64225.000000,462.371919,-6.725379,-4.623719,1.776000,-833.532624,587.323091,-6.704471,915.757488,1.115907,-0.213772,-259.136300,223.690000,Gryffindor
36050.000000,311.237559,-8.420351,-3.112376,3.029000,-430.979948,540.008171,-3.636195,944.116707,2.952179,0.599434,-254.493690,145.150000,Gryffindor
34595.000000,637.683165,2.269484,-6.376832,5.176000,-362.212604,451.172967,6.681691,1034.971917,9.107222,0.092942,-244.766150,13.380000,Hufflepuff
49231.000000,616.402244,5.014412,-6.164022,4.057000,-582.105594,390.531999,0.431599,1061.361749,3.181317,-1.115745,-247.720980,41.720000,Hufflepuff
49965.000000,-764.402298,6.360130,7.644023,2.421000,511.149397,571.776663,6.503885,1044.022484,6.545745,-0.246130,-229.787050,-21.250000,Ravenclaw
49913.000000,794.902990,-2.214985,-7.949030,6.268000,-767.746335,598.304109,-7.443278,934.343414,0.500423,1.337031,-254.444490,263.530000,Gryffindor
64061.000000,-534.653787,2.245072,5.346538,4.868000,579.495178,607.657639,7.328542,1062.873884,9.237008,0.575629,-231.820420,-75.960000,Ravenclaw
101374.000000,-460.895102,2.169713,4.608951,6.720000,477.310488,641.995963,6.277328,1030.982639,5.133809,-0.022515,-233.825590,-79.050000,Ravenclaw
38216.000000,-633.126942,-4.261209,6.331269,-3.192000,-614.950808,388.261186,7.692518,1036.495541,9.613865,0.438747,-246.081670,-81.770000,Slytherin
24891.000000,767.334602,4.899695,-7.673346,4.845000,-170.421989,354.500694,8.948757,1024.139152,5.962554,0.434291,-244.224900,-19.900000,Hufflepuff
33907.000000,-442.771966,4.072104,4.427720,4.590000,206.954378,536.122508,6.813583,1040.167935,7.577365,-1.208088,-232.445930,-12.770000,Ravenclaw
64294.000000,437.381165,6.623410,-4.373812,5.481000,-509.989770,404.643981,6.062806,1047.523450,3.950062,0.884372,-242.884130,-26.120000,Hufflepuff
41272.000000,-383.168033,6.820773,3.831680,6.226000,540.852795,622.654395,5.677645,1069.827864,9.328475,1.132909,-228.265570,6.680000,Ravenclaw
31374.000000,481.918969,9.069077,-4.819190,1.587000,-211.293718,406.776975,3.878787,1012.217852,3.159733,-0.133325,-243.557000,87.080000,Hufflepuff
53235.000000,199.310912,-5.640473,-1.993109,3.886000,-913.994380,604.645106,-5.036502,974.985994,5.317341,1.077671,-252.370950,179.620000,Gryffindor
39991.000000,270.741042,-6.783144,-2.707410,3.518000,-1043.961527,567.351838,-7.512112,906.627320,-0.160726,-1.749460,-256.091320,254.080000,Gryffindor
46646.000000,562.322761,3.726373,-5.623228,5.574000,-535.400898,366.608406,2.766389,1060.935016,3.201223,0.166996,-246.148860,-9.820000,Hufflepuff
69006.000000,232.207742,5.107103,-2.322077,4.944000,-613.484479,391.524471,4.259030,1063.780831,3.089047,-0.179704,-243.585620,-43.780000,Hufflepuff
63263.000000,513.377045,-1.919078,-5.133770,4.677000,-967.347361,696.650442,-7.758136,969.655225,6.094174,-2.645501,-252.520020,279.070000,Gryffindor
28583.000000,802.726866,2.935923,-8.027269,8.644000,-332.442554,328.753848,8.121848,1046.264581,4.523898,-0.221336,-243.633020,-65.780000,Hufflepuff
50108.000000,-587.631245,-2.314444,5.876312,-4.818000,-635.200996,387.901077,3.928654,1047.308969,7.336730,-0.429897,-248.387890,-44.370000,Slytherin
28851.000000,-536.348405,4.788228,5.363484,3.867000,181.415217,562.306586,6.993488,1043.068089,9.271632,0.496699,-231.089560,8.290000,Ravenclaw
40526.000000,619.298224,6.507565,-6.192982,3.552000,-418.660994,402.239508,4.153547,1037.222699,4.821030,-0.198389,-245.283890,43.080000,Hufflepuff
25688.000000,747.842298,7.163628,-7.478423,3.156000,-362.969488,339.063481,8.427302,1033.971667,6.289892,-0.866665,-244.724350,2.060000,Hufflepuff
48173.000000,372.527487,3.960618,-3.725275,5.833000,-613.519381,406.557258,2.971905,1061.824089,4.380889,-0.597939,-243.857540,0.350000,Hufflepuff
62422.000000,-422.583109,-6.344535,4.225831,-4.068000,-421.183723,418.448958,7.205653,1025.523985,9.407827,-0.334514,-250.621170,-97.570000,Slytherin
51604.000000,459.505134,5.536147,-4.595051,3.058000,-295.649476,370.375500,7.773365,1035.640095,4.828109,-0.863291,-244.475410,-39.660000,Hufflepuff
49888.000000,-471.222323,-2.230513,4.712223,-4.405000,-460.407658,445.534911,3.974861,1023.494693,7.993615,-0.857503,-248.133820,-5.420000,Slytherin
59125.000000,-493.929636,7.655442,4.939296,4.613000,129.557347,552.776340,1.856358,1006.324033,0.116429,1.205423,-233.508860,58.050000,Ravenclaw
73187.000000,413.464848,-5.738559,-4.134648,2.670000,-974.042878,587.206894,-5.804497,947.166869,2.596041,0.849046,-257.414480,188.470000,Gryffindor
54690.000000,-394.348148,4.610216,3.943481,5.592000,407.592885,621.906400,3.760784,1047.951264,6.999995,0.971740,-232.162350,16.280000,Ravenclaw
34849.000000,577.583545,-5.654343,-5.775835,3.593000,-416.132111,642.625725,-3.934013,961.665299,8.042407,-1.956413,-252.816460,214.760000,Gryffindor
47658.000000,-557.159470,-5.461713,5.571595,-5.502000,-661.441183,354.389137,6.749270,1060.169157,10.255861,1.177182,-250.284430,-108.710000,Slytherin
48618.000000,531.291022,3.241703,-5.312910,6.076000,-547.755440,369.066977,5.243769,1063.514351,4.894489,0.016066,-244.990150,-43.940000,Hufflepuff
54671.000000,-518.215426,4.479632,5.182154,4.770000,375.552320,619.005993,5.299185,1043.531414,7.850766,-1.126820,-231.509040,1.730000,Ravenclaw
85206.000000,-211.297680,-8.311758,2.112977,-6.842000,-403.295452,414.164648,4.594672,1052.442298,10.132673,-1.133714,-257.487630,-113.930000,Slytherin
48243.000000,-596.431290,7.019695,5.964313,3.742000,754.174194,580.254409,3.645967,1055.039435,4.610958,0.506731,-229.760450,-0.530000,Ravenclaw
36915.000000,592.051658,4.266146,-5.920517,6.742000,-714.686041,429.518360,9.813089,1056.480969,11.143307,0.233134,-241.751870,-24.280000,Hufflepuff
54088.000000,-565.096874,5.340669,5.650969,4.751000,501.168363,598.539349,4.967554,1034.238202,5.464933,-0.850042,-230.838770,-0.500000,Ravenclaw
38553.000000,-487.413927,-4.154068,4.874139,-4.584000,-606.573668,408.507821,5.544341,1053.690373,11.130247,-0.817341,-248.475250,-49.140000,Slytherin
60024.000000,-490.468008,3.873414,4.904680,4.950000,690.029019,640.017655,1.761364,1049.211272,5.409010,-1.093952,-232.369580,16.240000,Ravenclaw
25867.000000,731.316776,-3.620190,-7.313168,7.107000,-361.132485,599.177944,-4.392145,955.281828,4.058109,-1.005819,-250.350500,215.630000,Gryffindor
38995.000000,546.165387,4.321605,-5.461654,5.437000,-207.485665,368.241715,8.432185,1029.697921,4.781046,-0.503478,-243.065910,-46.060000,Hufflepuff
51864.000000,543.610014,-2.372704,-5.436100,6.157000,-626.940906,638.488165,-5.537725,988.336073,5.523390,1.576166,-250.151920,205.980000,Gryffindor
32823.000000,513.056411,5.043269,-5.130564,3.599000,-449.928840,447.906007,3.965184,1037.459389,7.236920,0.893979,-244.327340,64.080000,Hufflepuff
57856.000000,-457.237394,8.116130,4.572374,5.795000,531.345778,613.770775,2.648301,1045.421916,3.872564,-0.340814,-229.764580,33.970000,Ravenclaw
57174.000000,420.830163,-5.717986,-4.208302,3.803000,-577.575268,585.538368,-6.366265,933.410720,0.569134,-0.093604,-255.187690,199.310000,Gryffindor
-24370.000000,-258.153929,5.625903,2.581539,5.771000,455.463639,548.478014,5.340295,1086.385367,12.556190,-1.470414,-227.762500,56.380000,Ravenclaw
40424.000000,-467.573727,3.486307,4.675737,3.213000,479.808878,571.758285,4.325317,1044.342046,7.093296,-1.153545,-233.687230,5.240000,Ravenclaw
41673.000000,-448.140089,4.194326,4.481401,5.355000,350.565215,570.381043,4.192602,1046.659158,6.143995,0.958676,-232.153290,4.390000,Ravenclaw
31479.000000,-520.255167,-6.972697,5.202552,-4.870000,-625.361032,375.492113,6.797115,1077.875199,13.413174,0.137361,-249.406540,-102.140000,Slytherin
42076.000000,602.818977,7.117138,-6.028190,3.522000,-302.958597,392.702874,6.231079,1027.095133,4.628373,-0.817077,-244.186850,20.320000,Hufflepuff
41317.000000,-597.091462,3.072636,5.970915,3.629000,655.981633,585.545578,5.585217,1060.620428,8.418459,0.353026,-231.255840,-32.280000,Ravenclaw
42957.000000,-417.108284,3.147576,4.171083,6.172000,550.223716,616.538173,7.516615,1078.919760,11.682342,-1.263862,-229.635420,-49.070000,Ravenclaw
42599.000000,-429.355564,3.578670,4.293556,6.128000,930.243937,583.523553,4.741661,1077.447232,6.956364,0.721833,-229.838400,-52.810000,Ravenclaw
55000.000000,484.423092,-3.563434,-4.844231,6.639000,-572.300667,587.777608,-6.212234,949.458778,0.029677,-0.275396,-251.687100,194.330000,Gryffindor
45747.000000,551.856268,2.631362,-5.518563,5.848000,-652.655652,414.557601,5.520353,1065.683279,8.003773,-0.304369,-245.027360,-18.940000,Hufflepuff
57610.000000,283.750918,-4.370969,-2.837509,5.537000,-611.235793,602.925144,-6.153690,963.467006,1.619537,0.509524,-251.144620,180.770000,Gryffindor
37118.000000,-433.387119,8.262213,4.333871,3.546000,190.878930,554.250683,7.054348,1044.498373,8.080984,-1.378202,-230.570340,20.520000,Ravenclaw
30699.000000,-634.085170,-2.043165,6.340852,-6.640000,-650.571904,361.927602,3.077067,1070.403533,9.097518,-0.655874,-248.460370,-28.530000,Slytherin
7899.000000,662.396795,4.923155,-6.623968,3.568000,-253.041610,443.850982,9.894709,1013.115420,11.423531,0.567531,-242.177900,50.230000,Hufflepuff
33803.000000,-677.224084,-4.276853,6.772241,-3.606000,-696.006721,352.902913,5.907878,1068.518143,9.405840,-0.912293,-246.563220,-92.960000,Slytherin
55256.000000,-571.093649,6.231291,5.710936,4.755000,498.330858,619.504066,5.582278,1055.190519,7.732793,-1.010906,-229.439180,-6.360000,Hufflepuff
25772.000000,-416.264577,6.011745,4.162646,4.957000,382.767127,584.102416,2.107469,1058.567225,6.750472,-0.345710,-230.971280,59.040000,Ravenclaw
58803.000000,-449.722584,7.056490,4.497226,6.143000,580.083181,632.026853,3.608039,1048.674935,5.437489,1.314169,-229.492540,19.020000,Ravenclaw
-2464.000000,940.398079,2.924348,-9.403981,6.958000,-262.141665,435.191395,9.913828,1018.851923,11.827778,0.371718,-242.520140,39.620000,Gryffindor
33845.000000,479.809917,3.846393,-4.798099,5.033000,-522.346304,465.035124,5.073604,1042.985670,8.689671,0.301864,-243.176740,43.560000,Hufflepuff
39617.000000,-455.408567,-4.949605,4.554086,-4.825000,-472.053566,419.339890,4.706164,1054.681681,11.016433,-0.165741,-249.278360,-47.180000,Slytherin
74035.000000,-203.879087,8.617523,2.038791,7.950000,487.915678,620.238825,6.948683,1057.250677,6.583493,0.044058,-229.085380,-28.520000,Ravenclaw
46521.000000,540.609246,5.384337,-5.406092,7.361000,-605.516736,433.113823,4.111261,1050.700323,5.112833,-1.227222,-242.492890,21.150000,Slytherin
84971.000000,-503.009842,5.743549,5.030098,5.665000,519.435042,618.362784,4.443701,1035.735824,3.539836,1.270110,-231.973160,-28.500000,Ravenclaw
39459.000000,604.874122,4.624139,-6.048741,4.418000,-601.034364,399.929534,-1.603282,1063.298431,2.824793,0.960867,-247.628050,74.400000,Hufflepuff
51956.000000,-483.243151,8.247353,4.832432,6.279000,772.460132,643.715737,6.079232,1070.016804,8.355646,1.261010,-226.128740,-8.740000,Ravenclaw
13451.000000,-671.706558,2.763979,6.717066,2.891000,472.096292,583.465497,4.441327,1063.311190,10.301748,1.117241,-230.655000,21.370000,Ravenclaw
47557.000000,604.275274,-6.074544,-6.042753,4.286000,-518.537198,560.688975,-5.038071,923.329659,0.777121,-0.115513,-255.921690,194.800000,Gryffindor
93900.000000,-255.109947,5.745369,2.551099,8.169000,606.610622,630.285761,3.810414,1042.623892,2.677553,-0.115560,-232.305610,-38.320000,Ravenclaw
35599.000000,-584.858425,4.170517,5.848584,3.920000,389.161870,560.606379,3.608484,1041.975490,5.612240,0.946329,-232.141700,15.380000,Ravenclaw
69837.000000,387.612989,2.132499,-3.876130,5.380000,-478.279630,403.278452,6.576304,1057.917549,5.502551,-0.104420,-245.201800,-79.690000,Hufflepuff
36526.000000,558.626177,2.467366,-5.586262,5.328000,-606.730907,425.265426,7.412613,1058.285709,10.166513,-0.385447,-244.270580,-15.480000,Hufflepuff
66711.000000,459.665696,-5.391593,-4.596657,3.572000,-599.502839,598.092718,-6.531774,933.275458,0.573777,0.181141,-255.963260,200.330000,Gryffindor
25985.000000,-328.140860,3.920040,3.281409,5.273000,440.042685,603.020246,3.606756,1056.729658,9.006276,1.527065,-231.852090,40.090000,Ravenclaw
64471.000000,-657.682496,4.960842,6.576825,3.948000,480.108201,609.773538,6.750396,1046.965607,7.567552,-0.878370,-230.561940,-37.190000,Ravenclaw
36187.000000,481.043794,-6.137880,-4.810438,4.767000,-680.441034,561.812525,-4.510163,941.997556,2.926487,-0.034223,-253.788180,192.730000,Gryffindor
60284.000000,355.543807,0.439319,-3.555438,5.305000,-497.595006,407.521674,4.174615,1065.436882,5.498096,-0.896646,-246.195260,-57.450000,Hufflepuff
33487.000000,-587.450974,-1.712539,5.874510,-6.313000,-488.523264,415.772570,3.392783,1040.402591,8.993270,-0.914609,-247.810670,5.510000,Slytherin
46674.000000,341.989994,-5.441454,-3.419900,4.196000,-844.629080,587.550212,-6.282411,945.337202,2.399051,0.116932,-253.843000,215.440000,Gryffindor
55709.000000,418.228197,6.951080,-4.182282,3.956000,-343.249156,363.805538,5.342627,1038.665094,1.886519,-0.630520,-243.807100,-20.890000,Hufflepuff
44724.000000,-654.733825,-2.725430,6.547338,-1.422000,-636.960631,396.323152,6.775652,1028.248421,7.023336,-0.981721,-244.355070,-70.310000,Slytherin
50991.000000,248.996528,6.084129,-2.489965,3.162000,-567.444952,400.855511,3.311681,1052.625661,3.917804,0.284016,-243.779480,15.640000,Hufflepuff
48646.000000,-248.353126,8.606710,2.483531,6.723000,128.716454,615.702259,4.190283,1031.214743,6.116652,0.861277,-230.591030,70.430000,Ravenclaw
60300.000000,-543.097804,4.340855,5.430978,5.689000,512.542825,640.208198,4.919188,1050.665321,7.587495,0.213723,-230.375500,-10.110000,Ravenclaw
71132.000000,171.377347,4.820463,-1.713773,6.827000,-579.997565,407.458863,4.279922,1060.399691,2.208155,-0.819500,-241.660580,-52.340000,Hufflepuff
16649.000000,-654.105443,-5.602375,6.541054,-3.887000,-447.833667,406.688585,5.333046,1067.038826,12.135641,0.492502,-245.696020,-55.830000,Slytherin
35405.000000,-562.699442,-2.033020,5.626994,-6.146000,-825.125359,353.186184,4.065905,1076.153227,9.981963,-1.078510,-249.019590,-43.040000,Slytherin
22619.000000,-714.851529,-4.688902,7.148515,-2.962000,-612.552538,384.775676,8.337923,1043.326388,11.083512,1.107193,-244.306770,-81.080000,Slytherin
51404.000000,-365.093161,3.183416,3.650932,5.322000,575.468295,626.406919,4.067842,1043.418927,7.460334,-0.257429,-232.809170,7.650000,Ravenclaw
44976.000000,509.517911,-3.910268,-5.095179,5.509000,-575.000936,627.825907,-4.708588,977.655641,5.948125,0.118233,-250.848320,197.920000,Gryffindor
69057.000000,415.388160,-4.136396,-4.153882,3.330000,-809.177684,679.209188,-6.955163,948.408009,4.739077,-1.195975,-254.396270,248.440000,Gryffindor
60716.000000,-599.198660,5.346690,5.991987,4.320000,632.766089,587.763381,3.495216,1035.620331,3.314109,0.388284,-231.592200,-7.210000,Ravenclaw
36751.000000,536.590475,-2.947995,-5.365905,7.789000,-377.683441,614.349121,-4.985551,970.249498,3.315447,0.818687,-248.186700,197.020000,Gryffindor
46440.000000,717.443962,3.852912,-7.174440,3.906000,-651.604918,372.189548,4.104697,1068.144984,6.565079,0.539071,-248.244600,-3.050000,Hufflepuff
49948.000000,541.712772,4.107104,-5.417128,5.946000,-366.753432,407.078017,4.556567,1042.040639,3.939190,0.990456,-244.367530,-8.310000,Hufflepuff
48897.000000,405.400486,-7.694641,-4.054005,2.269000,-732.167734,566.295850,-4.884706,927.979689,2.781455,0.472354,-257.213110,191.600000,Gryffindor
62196.000000,321.503920,7.278107,-3.215039,3.308000,-387.308296,365.701733,4.105307,1044.436986,1.064703,-0.213321,-244.090750,-17.400000,Hufflepuff
67149.000000,685.099874,-2.941469,-6.850999,5.082000,-385.987538,674.980217,-5.994380,951.585214,3.955126,-0.557420,-253.076940,227.960000,Gryffindor
15933.000000,626.580642,-3.357726,-6.265806,8.893000,-475.111169,557.618139,-4.805566,950.853335,1.382643,-0.545095,-248.452490,210.130000,Gryffindor
43042.000000,-541.238734,-4.186511,5.412387,-6.939000,-498.006550,369.895113,4.022506,1061.376619,9.318657,0.774352,-250.819240,-60.910000,Slytherin
48146.000000,-615.492599,-6.196968,6.154926,-4.516000,-377.117479,393.386225,6.175863,1040.993677,8.909331,2.343237,-248.818110,-98.520000,Slytherin
37018.000000,-535.930839,-1.496136,5.359308,-4.615000,-505.815896,417.633131,2.898820,1044.273838,7.998128,-1.148084,-247.104000,0.360000,Slytherin
23688.000000,725.789547,6.629765,-7.257895,2.381000,-108.990206,383.078194,5.710338,1012.785619,4.756718,-2.453975,-245.454180,53.580000,Hufflepuff
60583.000000,580.103747,2.454007,-5.801037,7.703000,-652.038906,407.888916,4.998741,1068.893335,5.727992,-0.509737,-244.983470,-48.210000,Hufflepuff
59061.000000,-652.034006,8.389719,6.520340,3.635000,114.303001,577.686931,6.167739,1009.882674,4.290626,-0.458529,-230.617070,28.390000,Ravenclaw
30074.000000,569.436312,-5.153783,-5.694363,6.479000,-350.956255,573.910363,-4.013581,948.759374,2.744015,0.103036,-250.989010,183.220000,Gryffindor
31850.000000,-759.939298,-2.798185,7.599393,-4.848000,-814.791627,312.828272,6.651891,1064.587955,8.476889,2.512530,-246.481580,-96.390000,Slytherin
44875.000000,641.451946,2.763393,-6.414519,6.335000,-337.985657,454.202307,1.883460,1039.471623,4.604581,0.162176,-245.680550,41.820000,Hufflepuff
56679.000000,-503.635952,-7.209442,5.036360,-7.459000,-457.011306,368.069316,3.431240,1080.952141,10.183919,-0.474566,-253.955180,-105.660000,Slytherin
23655.000000,570.092868,-4.110763,-5.700929,5.437000,-631.204249,624.308892,-6.103085,948.101166,4.890930,0.991105,-251.510970,263.500000,Gryffindor
75321.000000,731.238654,-4.549645,-7.312387,2.776000,-851.417369,627.391767,-6.908759,910.392757,1.463259,0.764907,-259.518640,256.570000,Gryffindor
52164.000000,-530.191960,-4.110217,5.301920,-6.355000,-591.975892,361.930999,3.394990,1067.754577,8.313890,-1.580995,-251.370920,-72.360000,Slytherin
50686.000000,-470.708544,-2.405051,4.707085,-5.345000,-728.306621,394.685688,3.366904,1060.694254,8.978173,-0.627738,-249.946470,-33.370000,Slytherin
46303.000000,-415.854202,-4.166386,4.158542,-5.820000,-538.434655,410.957771,4.965612,1047.479375,10.618346,0.216186,-250.586720,-42.850000,Slytherin
40320.000000,-559.389949,-6.461353,5.593899,-5.444000,-521.751427,377.429164,7.188152,1052.934220,11.390532,-0.669744,-249.733420,-101.090000,Slytherin
51390.000000,-524.885485,-3.388569,5.248855,-5.738000,-353.589926,421.599331,3.507518,1031.730576,7.552067,-0.322913,-249.624020,-29.130000,Slytherin
37399.000000,405.631850,4.537999,-4.056319,3.099000,-441.717287,393.765703,4.560743,1045.480657,5.568959,-0.106889,-244.789150,14.060000,Hufflepuff
57189.000000,-472.845687,-2.458484,4.728457,-4.289000,-473.054811,420.261032,1.028204,1053.930635,6.223584,0.519991,-249.475920,-20.570000,Slytherin
68037.000000,230.876967,-4.161109,-2.308770,5.283000,-494.731757,651.397094,-5.292982,982.075823,4.260836,-0.170943,-249.778840,163.370000,Gryffindor
